id,title,description,availability,condition,link,image_link,brand,color,material,pattern,size,google_product_category,fb_product_category,gender,age_group,sale price,price
B19-0KP-084-08-1,Sienna Collared Ikkat Kurta Set-1,Sienna Collared Ikkat Kurta Set-1,out of stock,new,https://www.zingclothing.in/store/item/Sienna+Collared+Ikkat+Kurta+Set-1?id=2533,https://www.zingclothing.in/aalam/stock/item/2533/image/_/face-img,Zing,Brown,Cotton,"Handloom,Ikkat Weave",4XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
B19-0KP-085-01-1,Pink Ikkat Kurta Set-1,Pink Ikkat Kurta Set-1,in stock,new,https://www.zingclothing.in/store/item/Pink+Ikkat+Kurta+Set-1?id=2534,https://www.zingclothing.in/aalam/stock/item/2534/image/_/face-img,Zing,Pink,Cotton,"Handloom,Ikkat Weave",XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
B19-0KP-085-02-1,Pink Ikkat Kurta Set-1,Pink Ikkat Kurta Set-1,in stock,new,https://www.zingclothing.in/store/item/Pink+Ikkat+Kurta+Set-1?id=2535,https://www.zingclothing.in/aalam/stock/item/2535/image/_/face-img,Zing,Pink,Cotton,"Handloom,Ikkat Weave",S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
B19-0KP-085-03-1,Pink Ikkat Kurta Set-1,Pink Ikkat Kurta Set-1,out of stock,new,https://www.zingclothing.in/store/item/Pink+Ikkat+Kurta+Set-1?id=2536,https://www.zingclothing.in/aalam/stock/item/2536/image/_/face-img,Zing,Pink,Cotton,"Handloom,Ikkat Weave",M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
B19-0KP-085-04-1,Pink Ikkat Kurta Set-1,Pink Ikkat Kurta Set-1,in stock,new,https://www.zingclothing.in/store/item/Pink+Ikkat+Kurta+Set-1?id=2537,https://www.zingclothing.in/aalam/stock/item/2537/image/_/face-img,Zing,Pink,Cotton,"Ikkat Weave,Handloom",L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
B19-0KP-085-05-1,Pink Ikkat Kurta Set-1,Pink Ikkat Kurta Set-1,out of stock,new,https://www.zingclothing.in/store/item/Pink+Ikkat+Kurta+Set-1?id=2538,https://www.zingclothing.in/aalam/stock/item/2538/image/_/face-img,Zing,Pink,Cotton,"Ikkat Weave,Handloom",XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
B19-0KP-085-06-1,Pink Ikkat Kurta Set-1,Pink Ikkat Kurta Set-1,out of stock,new,https://www.zingclothing.in/store/item/Pink+Ikkat+Kurta+Set-1?id=2539,https://www.zingclothing.in/aalam/stock/item/2539/image/_/face-img,Zing,Pink,Cotton,"Ikkat Weave,Handloom",2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
B19-0KP-085-07-1,Pink Ikkat Kurta Set-1,Pink Ikkat Kurta Set-1,out of stock,new,https://www.zingclothing.in/store/item/Pink+Ikkat+Kurta+Set-1?id=2540,https://www.zingclothing.in/aalam/stock/item/2540/image/_/face-img,Zing,Pink,Cotton,"Handloom,Ikkat Weave",3XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
B19-0KP-085-08-1,Pink Ikkat Kurta Set-1,Pink Ikkat Kurta Set-1,out of stock,new,https://www.zingclothing.in/store/item/Pink+Ikkat+Kurta+Set-1?id=2541,https://www.zingclothing.in/aalam/stock/item/2541/image/_/face-img,Zing,Pink,Cotton,"Handloom,Ikkat Weave",4XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
B19-0KP-086-01-1,Purple Ikkat Kurta Set-1,Purple Ikkat Kurta Set-1,out of stock,new,https://www.zingclothing.in/store/item/Purple+Ikkat+Kurta+Set-1?id=2542,https://www.zingclothing.in/aalam/stock/item/2542/image/_/face-img,Zing,Purple,Cotton,"Handloom,Ikkat Weave",XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
B19-0KP-086-02-1,Purple Ikkat Kurta Set-1,Purple Ikkat Kurta Set-1,out of stock,new,https://www.zingclothing.in/store/item/Purple+Ikkat+Kurta+Set-1?id=2543,https://www.zingclothing.in/aalam/stock/item/2543/image/_/face-img,Zing,Purple,Cotton,"Handloom,Ikkat Weave",S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
