ID,ITEM NAME,ITEM TYPE,ITEM CODE,SALE PRICE,SALE DISCOUNT RATE,SALE DISCOUNT PRICE,SALE DISCOUNT MODE,CURRENT STOCK,IS PUBLIC,PROPERTY:Colour,PROPERTY:Fabric,PROPERTY:Feeding Maxi,PROPERTY:Neck,PROPERTY:Size,PROPERTY:Skirt Length,PROPERTY:Sleeve Type,PROPERTY:Total Length,PROPERTY:__category 
"2092","Pine Feeding & Maternity Loungewear","Loungewear","LW0514","1480.00","10.00","148.00","rate","11.0","True",,,,,"S",,,"Calf Length",
"2093","Pine Feeding & Maternity Loungewear","Loungewear","LW0515","1480.00","10.00","148.00","rate","20.0","True",,,,,"M",,,"Calf Length",
"2094","Pine Feeding & Maternity Loungewear","Loungewear","LW0516","1480.00","10.00","148.00","rate","19.0","True",,,,,"L",,,"Calf Length",
"2095","Pine Feeding & Maternity Loungewear","Loungewear","LW0517","1480.00","10.00","148.00","rate","8.0","True",,,,,"XL",,,"Calf Length",
"2096","Pine Feeding & Maternity Loungewear","Loungewear","LW0518","1480.00","10.00","148.00","rate","9.0","True",,,,,"XXL",,,"Calf Length",
"2097","Pine Feeding & Maternity Loungewear","Loungewear","LW0519","1480.00","10.00","148.00","rate","","True",,,,,"XS",,,"Full Length",
"2098","Pine Feeding & Maternity Loungewear","Loungewear","LW0520","1480.00","10.00","148.00","rate","3.0","True",,,,,"S",,,"Full Length",
"2099","Pine Feeding & Maternity Loungewear","Loungewear","LW0521","1480.00","10.00","148.00","rate","21.0","True",,,,,"M",,,"Full Length",
"2100","Pine Feeding & Maternity Loungewear","Loungewear","LW0522","1480.00","10.00","148.00","rate","25.0","True",,,,,"L",,,"Full Length",
"2101","Pine Feeding & Maternity Loungewear","Loungewear","LW0523","1480.00","10.00","148.00","rate","10.0","True",,,,,"XL",,,"Full Length",
"2102","Pine Feeding & Maternity Loungewear","Loungewear","LW0524","1480.00","10.00","148.00","rate","8.0","True",,,,,"XXL",,,"Full Length",
"2185","24K Tussar Midi","Dresses","MAXI2217","1240.00","30.00","372.00","rate","","True",,,,,"M",,,,"clearance"
"2186","24K Tussar Midi","Dresses","MAXI2218","1240.00","30.00","372.00","rate","","True",,,,,"L",,,,"clearance"
"2242","Butterfly Tussar Midi","Dresses","MAXI2330","1240.00","20.00","248.00","rate","","True",,,,,"M",,,,"Dress with Great Discount,clearance"
"2243","Butterfly Tussar Midi","Dresses","MAXI2331","1240.00","20.00","248.00","rate","","True",,,,,"L",,,,"clearance,Dress with Great Discount"
"2261","Pitch Black Rayon Midi Dress","Dresses","MAXI2422","1990.00","15.00","298.50","rate","","True","Black","Cotton",,"V Neck","XS",,,"MIDI","Dark Collections,denims"
"2262","Pitch Black Rayon Midi Dress","Dresses","MAXI2423","1990.00","15.00","298.50","rate","5.0","True","Black","Cotton",,"V Neck","S",,,"MIDI","denims,Dark Collections"
"2263","Pitch Black Rayon Midi Dress","Dresses","MAXI2424","1990.00","15.00","298.50","rate","17.0","True","Black","Cotton",,"V Neck","M",,,"MIDI","denims,Dark Collections"
"2264","Pitch Black Rayon Midi Dress","Dresses","MAXI2425","1990.00","15.00","298.50","rate","11.0","True","Black","Cotton",,"V Neck","L",,,"MIDI","denims,Dark Collections"
"2265","Pitch Black Rayon Midi Dress","Dresses","MAXI2426","1990.00","15.00","298.50","rate","15.0","True","Black","Cotton",,"V Neck","XL",,,"MIDI","denims,Dark Collections"
"2266","Pitch Black Rayon Midi Dress","Dresses","MAXI2427","1990.00","15.00","298.50","rate","7.0","True","Black","Cotton",,"V Neck","XXL",,,"MIDI","denims,Dark Collections"
"2267","Pitch Black Rayon Midi Dress","Dresses","MAXI2428","1990.00","15.00","298.50","rate","3.0","True","Black","Cotton",,"V Neck","XXXL",,,"MIDI","denims,Dark Collections"
"2293","BUDGET* Dandelions Feeding & Maternity  Loungewear","Loungewear","LW2447","888.00","","","rate","","True",,,,,"XS",,,,
"2294","BUDGET* Dandelions Feeding & Maternity  Loungewear","Loungewear","LW2448","888.00","","","rate","","True",,,,,"S",,,,
"2295","BUDGET* Dandelions Feeding & Maternity  Loungewear","Loungewear","LW2449","888.00","","","rate","","True",,,,,"M",,,,
"2296","BUDGET* Dandelions Feeding & Maternity  Loungewear","Loungewear","LW2450","888.00","","","rate","","True",,,,,"L",,,,
"2297","BUDGET* Dandelions Feeding & Maternity  Loungewear","Loungewear","LW2451","888.00","","","rate","","True",,,,,"XL",,,,
"2298","BUDGET* Dandelions Feeding & Maternity  Loungewear","Loungewear","LW2452","888.00","","","rate","","True",,,,,"XXL",,,,
"2299","BUDGET* Blue Lotus  Feeding & Maternity  Loungewear","Loungewear","LW2453","888.00","","","rate","","True",,,,,"XS",,,,
"2300","BUDGET* Blue Lotus  Feeding & Maternity  Loungewear","Loungewear","LW2454","888.00","","","rate","","True",,,,,"S",,,,
"2301","BUDGET* Blue Lotus  Feeding & Maternity  Loungewear","Loungewear","LW2455","888.00","","","rate","","True",,,,,"M",,,,
"2302","BUDGET* Blue Lotus  Feeding & Maternity  Loungewear","Loungewear","LW2456","888.00","","","rate","","True",,,,,"L",,,,
"2303","BUDGET* Blue Lotus  Feeding & Maternity  Loungewear","Loungewear","LW2457","888.00","","","rate","","True",,,,,"XL",,,,
"2304","BUDGET* Blue Lotus  Feeding & Maternity  Loungewear","Loungewear","LW2458","888.00","","","rate","","True",,,,,"XXL",,,,
"2417","BUDGET* Ball pattern Feeding / Maternity  Loungewear","Loungewear","LW2460","888.00","40.00","355.20","rate","","True",,,,,"S",,,,
"2418","BUDGET* Ball pattern Feeding / Maternity  Loungewear","Loungewear","LW2461","888.00","40.00","355.20","rate","","True",,,,,"M",,,,
"2419","BUDGET* Ball pattern Feeding / Maternity  Loungewear","Loungewear","LW2462","888.00","40.00","355.20","rate","","True",,,,,"L",,,,
"2420","BUDGET* Ball pattern Feeding / Maternity  Loungewear","Loungewear","LW2463","888.00","40.00","355.20","rate","","True",,,,,"XL",,,,
"2421","BUDGET* Ball pattern Feeding / Maternity  Loungewear","Loungewear","LW2464","888.00","40.00","355.20","rate","","True",,,,,"XXL",,,,
"2452","Green Triangular Tussar Midi","Dresses","MAXI2589","1350.00","40.00","540.00","rate","","True",,,,,"M",,,,"clearance"
"2453","Green Triangular Tussar Midi","Dresses","MAXI2590","1350.00","40.00","540.00","rate","","True",,,,,"L",,,,"clearance"
"2462","Thook Amma Denim Hip Carrier","Baby carrier","TAHIPDENIM","3490.00","35.00","1221.50","rate","","True",,,,,,,,,"Baby Carrier"
"2463","Paavay Thottil","Baby carrier","THOTDENIM","2700.00","40.00","1080.00","rate","51.0","True","DENIM",,,,,,,,"Baby Carrier,Top Picks"
"2465","BUDGET* Ball pattern Feeding / Maternity  Loungewear","Loungewear","LW2459","888.00","40.00","355.20","rate","","True",,,,,"XS",,,,
"2596","White Schiffili Midi Dress","Dresses","MAXI2629","1280.00","20.00","256.00","rate","","True",,,,,"XS",,,,"Clearance"
"2597","White Schiffili Midi Dress","Dresses","MAXI2630","1280.00","20.00","256.00","rate","","True",,,,,"S",,,,"Clearance"
"2598","White Schiffili Midi Dress","Dresses","MAXI2631","1280.00","20.00","256.00","rate","","True",,,,,"M",,,,"Clearance"
"2599","White Schiffili Midi Dress","Dresses","MAXI2632","1280.00","20.00","256.00","rate","","True",,,,,"L",,,,"Clearance"
"2600","White Schiffili Midi Dress","Dresses","MAXI2633","1280.00","20.00","256.00","rate","","True",,,,,"XL",,,,"Clearance"
"2601","White Schiffili Midi Dress","Dresses","MAXI2634","1280.00","20.00","256.00","rate","","True",,,,,"XXL",,,,"Clearance"
"2602","White Schiffili Midi Dress","Dresses","MAXI2635","1280.00","20.00","256.00","rate","","True",,,,,"XXXL",,,,"Clearance"
"2603","Paavay Thottil","Baby carrier","THOTPINK","2700.00","40.00","1080.00","rate","","True","Pink",,,,,,,,"Baby Carrier,Top Picks"
"2655","Navy Leaf Chiffon Midi","Dresses","MAXI2650","1380.00","30.00","414.00","rate","","True",,,,,"XS",,,,"Clearance"
"2656","Navy Leaf Chiffon Midi","Dresses","MAXI2651","1380.00","30.00","414.00","rate","","True",,,,,"S",,,,"Clearance"
"2657","Navy Leaf Chiffon Midi","Dresses","MAXI2652","1380.00","30.00","414.00","rate","","True",,,,,"M",,,,"Clearance"
"2658","Navy Leaf Chiffon Midi","Dresses","MAXI2653","1380.00","30.00","414.00","rate","","True",,,,,"L",,,,"Clearance"
"2659","Navy Leaf Chiffon Midi","Dresses","MAXI2654","1380.00","30.00","414.00","rate","","True",,,,,"XL",,,,"Clearance"
"2660","Navy Leaf Chiffon Midi","Dresses","MAXI2655","1380.00","30.00","414.00","rate","","True",,,,,"XXL",,,,"Clearance"
"2661","Navy Leaf Chiffon Midi","Dresses","MAXI2656","1380.00","30.00","414.00","rate","","True",,,,,"XXXL",,,,"Clearance"
"2749","Firefly","Saree Contours","","1190.00","25.00","297.50","rate","","True","firefly",,,,"Skinny","micro",,,"Saree Contours"
"2751","Firefly","Saree Contours","FIREFLYS014","1190.00","25.00","297.50","rate","","True","firefly",,,,"Skinny","MINI",,,"Saree Contours"
"2752","Firefly","Saree Contours","FIREFLYS015","1190.00","25.00","297.50","rate","","True","firefly",,,,"Skinny","MAXI",,,"Saree Contours"
"2754","Firefly","Saree Contours","FIREFLYS016","1190.00","25.00","297.50","rate","8.0","True","firefly",,,,"SKUBBY","micro",,,"Saree Contours"
"2755","Firefly","Saree Contours","FIREFLYS017","1190.00","25.00","297.50","rate","","True","firefly",,,,"SKUBBY","MINI",,,"Saree Contours"
"2756","Firefly","Saree Contours","FIREFLYSO18","1190.00","25.00","297.50","rate","","True","firefly",,,,"SKUBBY","MAXI",,,"Saree Contours"
"2757","Firefly","Saree Contours","FIREFLYSO19","1190.00","25.00","297.50","rate","","True","firefly",,,,"PLUMPY","micro",,,"clearout,Saree Contours"
"2758","Firefly","Saree Contours","FIREFLYSO20","1190.00","25.00","297.50","rate","","True","firefly",,,,"PLUMPY","MINI",,,"Saree Contours"
"2759","Firefly","Saree Contours","FIREFLYSO21","1190.00","25.00","297.50","rate","","True","firefly",,,,"PLUMPY","MAXI",,,"Saree Contours"
"2760","Firefly","Saree Contours","FIREFLYSO22","1190.00","25.00","297.50","rate","","True","firefly",,,,"CHUNKY","micro",,,"Saree Contours"
"2761","Firefly","Saree Contours","FIREFLYSO23","1190.00","25.00","297.50","rate","","True","firefly",,,,"CHUNKY","MINI",,,"Saree Contours"
"2762","Firefly","Saree Contours","FIREFLYSO24","1190.00","25.00","297.50","rate","","True","firefly",,,,"CHUNKY","MAXI",,,"Saree Contours"
"2799","Pink Chick Maternity & Feeding Premium Loungewear","Loungewear","LW0561","1640.00","30.00","492.00","rate","","True",,,,,"XS",,,"Full Length",
"2800","Pink Chick Maternity & Feeding Premium Loungewear","Loungewear","LW0562","1640.00","30.00","492.00","rate","","True",,,,,"S",,,"Full Length",
"2801","Pink Chick Maternity & Feeding Premium Loungewear","Loungewear","LW0563","1640.00","30.00","492.00","rate","","True",,,,,"M",,,"Full Length",
"2802","Pink Chick Maternity & Feeding Premium Loungewear","Loungewear","LW0564","1640.00","30.00","492.00","rate","","True",,,,,"L",,,"Full Length",
"2803","Pink Chick Maternity & Feeding Premium Loungewear","Loungewear","LW0565","1640.00","30.00","492.00","rate","","True",,,,,"XL",,,"Full Length",
"2804","Pink Chick Maternity & Feeding Premium Loungewear","Loungewear","LW0566","1640.00","30.00","492.00","rate","","True",,,,,"XXL",,,"Full Length",
"2805","Pink Chick Maternity & Feeding Premium Loungewear","Loungewear","LW0567","1640.00","30.00","492.00","rate","","True",,,,,"XS",,,"CALF LENGTH","New Arrivals"
"2806","Pink Chick Maternity & Feeding Premium Loungewear","Loungewear","LW0568","1640.00","30.00","492.00","rate","","True",,,,,"S",,,"CALF LENGTH",
"2807","Pink Chick Maternity & Feeding Premium Loungewear","Loungewear","LW0569","1640.00","30.00","492.00","rate","","True",,,,,"M",,,"CALF LENGTH","clearance"
"2809","LUXURY* Blue Lagoon Maternity & Feeding Premium Loungewear","Loungewear","LW05673","1640.00","50.00","820.00","rate","","True",,,,,"XS",,,"Full length","Sale Products"
"2810","LUXURY* Blue Lagoon Maternity & Feeding Premium Loungewear","Loungewear","LW05674","1640.00","50.00","820.00","rate","","True",,,,,"S",,,"Full Length","Sale Products"
"2811","LUXURY* Blue Lagoon Maternity & Feeding Premium Loungewear","Loungewear","LW05675","1640.00","50.00","820.00","rate","","True",,,,,"M",,,"Full Length","Sale Products"
"2812","Pink Chick Maternity & Feeding Premium Loungewear","Loungewear","LW0570","1640.00","30.00","492.00","rate","","True",,,,,"L",,,"CALF LENGTH","clearance"
"2813","LUXURY* Blue Lagoon Maternity & Feeding Premium Loungewear","Loungewear","LW05676","1640.00","50.00","820.00","rate","","True",,,,,"L",,,"Full Length","Sale Products"
"2814","LUXURY* Blue Lagoon Maternity & Feeding Premium Loungewear","Loungewear","LW05677","1640.00","50.00","820.00","rate","","True",,,,,"XL",,,"Full Length","Sale Products"
"2815","Pink Chick Maternity & Feeding Premium Loungewear","Loungewear","LW0571","1640.00","30.00","492.00","rate","","True",,,,,"XL",,,"CALF LENGTH",
"2816","Pink Chick Maternity & Feeding Premium Loungewear","Loungewear","LW0572","1640.00","30.00","492.00","rate","","True",,,,,"XXL",,,"CALF LENGTH","clearance"
"2817","LUXURY* Blue Lagoon Maternity & Feeding Premium Loungewear","Loungewear","LW05678","1640.00","50.00","820.00","rate","","True",,,,,"XXL",,,"Full Length","Sale Products"
"2818","LUXURY* Blue Lagoon Maternity & Feeding Premium Loungewear","Loungewear","LW05679","1480.00","50.00","740.00","rate","","True",,,,,"XS",,,"Calf Length","Sale Products"
"2820","LUXURY* Blue Lagoon Maternity & Feeding Premium Loungewear","Loungewear","LW05680","1480.00","50.00","740.00","rate","","True",,,,,"S",,,"Calf Length","Sale Products"
"2821","LUXURY* Blue Lagoon Maternity & Feeding Premium Loungewear","Loungewear","LW05681","1480.00","50.00","740.00","rate","","True",,,,,"M",,,"Calf Length","Sale Products"
"2822","LUXURY* Blue Lagoon Maternity & Feeding Premium Loungewear","Loungewear","LW05682","1480.00","50.00","740.00","rate","","True",,,,,"L",,,"Calf Length","Sale Products"
"2823","LUXURY* Blue Lagoon Maternity & Feeding Premium Loungewear","Loungewear","LW05683","1480.00","50.00","740.00","rate","","True",,,,,"XL",,,"Calf Length","Sale Products"
"2824"," Grey Ice Maternity & Feeding Premium Loungewear","Loungewear","LW0585","1480.00","50.00","740.00","rate","","True",,,,,"XS",,,"FULL LENGTH",
"2825"," Grey Ice Maternity & Feeding Premium Loungewear","Loungewear","LW0586","1480.00","50.00","740.00","rate","","True",,,,,"S",,,"FULL LENGTH",
"2826","LUXURY* Blue Lagoon Maternity & Feeding Premium Loungewear","Loungewear","LW05684","1480.00","50.00","740.00","rate","","True",,,,,"XXL",,,"Calf Length","Sale Products"
"2827"," Grey Ice Maternity & Feeding Premium Loungewear","Loungewear","LW0587","1480.00","50.00","740.00","rate","","True",,,,,"M",,,"FULL LENGTH",
"2828"," Grey Ice Maternity & Feeding Premium Loungewear","Loungewear","LW0588","1480.00","50.00","740.00","rate","","True",,,,,"L",,,"FULL LENGTH",
"2829"," Grey Ice Maternity & Feeding Premium Loungewear","Loungewear","LW0589","1480.00","50.00","740.00","rate","","True",,,,,"XL",,,"FULL LENGTH",
"2831"," Grey Ice Maternity & Feeding Premium Loungewear","Loungewear","LW0590","1480.00","50.00","740.00","rate","","True",,,,,"XXL",,,"FULL LENGTH",
"2832"," Grey Ice Maternity & Feeding Premium Loungewear","Loungewear","LW0591","1480.00","50.00","740.00","rate","","True",,,,,"XS",,,"CALF LENGTH",
"2833"," Lush Maternity & Feeding Premium Loungewear","Loungewear","LW05697","1480.00","30.00","444.00","rate","","True",,,,,"XS",,,"Full Length","Best Sellers"
"2834"," Grey Ice Maternity & Feeding Premium Loungewear","Loungewear","LW0592","1480.00","50.00","740.00","rate","","True",,,,,"S",,,"CALF LENGTH",
"2835"," Lush Maternity & Feeding Premium Loungewear","Loungewear","LW05698","1480.00","30.00","444.00","rate","","True",,,,,"S",,,"Full Length","Best Sellers"
"2836"," Grey Ice Maternity & Feeding Premium Loungewear","Loungewear","LW0593","1480.00","50.00","740.00","rate","","True",,,,,"M",,,"CALF LENGTH",
"2838"," Grey Ice Maternity & Feeding Premium Loungewear","Loungewear","LW0594","1480.00","50.00","740.00","rate","","True",,,,,"L",,,"CALF LENGTH",
"2839"," Lush Maternity & Feeding Premium Loungewear","Loungewear","LW05699","1480.00","30.00","444.00","rate","","True",,,,,"M",,,"Full Length","clearance"
"2840"," Grey Ice Maternity & Feeding Premium Loungewear","Loungewear","LW0595","1480.00","50.00","740.00","rate","","True",,,,,"XL",,,"CALF LENGTH",
"2841"," Lush Maternity & Feeding Premium Loungewear","Loungewear","LW05700","1480.00","30.00","444.00","rate","","True",,,,,"L",,,"Full Length","Best Sellers,clearance"
"2842"," Grey Ice Maternity & Feeding Premium Loungewear","Loungewear","LW0596","1480.00","50.00","740.00","rate","","True",,,,,"XXL",,,"CALF LENGTH",
"2843"," Lush Maternity & Feeding Premium Loungewear","Loungewear","LW05701","1480.00","30.00","444.00","rate","","True",,,,,"XL",,,"Full Length","Best Sellers"
"2844"," Lush Maternity & Feeding Premium Loungewear","Loungewear","LW05702","1480.00","30.00","444.00","rate","","True",,,,,"XXL",,,"Full Length","Best Sellers"
"2845"," Lush Maternity & Feeding Premium Loungewear","Loungewear","LW05703","1480.00","30.00","444.00","rate","","True",,,,,"XS",,,"Calf length","Best Sellers"
"2846"," Lush Maternity & Feeding Premium Loungewear","Loungewear","LW05704","1480.00","30.00","444.00","rate","","True",,,,,"S",,,"Calf length","Best Sellers"
"2847"," Lush Maternity & Feeding Premium Loungewear","Loungewear","LW05705","1480.00","30.00","444.00","rate","","True",,,,,"M",,,"Calf length","clearance"
"2848"," Lush Maternity & Feeding Premium Loungewear","Loungewear","LW05706","1480.00","30.00","444.00","rate","","True",,,,,"L",,,"Calf length","clearance"
"2849"," Lush Maternity & Feeding Premium Loungewear","Loungewear","LW05707","1480.00","30.00","444.00","rate","","True",,,,,"XL",,,"Calf length","Best Sellers"
"2850"," Lush Maternity & Feeding Premium Loungewear","Loungewear","LW05708","1480.00","30.00","444.00","rate","","True",,,,,"XXL",,,"Calf length","Best Sellers"
"2928","Orange Duck Printed Feeding & Maternity Cotton Loungewear","Loungewear","CL0055","599.00","","","rate","","True",,,,,"XS",,,"Calf Length","Clearance Sale"
"2929","Orange Duck Printed Feeding & Maternity Cotton Loungewear","Loungewear","CL0056","599.00","","","rate","","True",,,,,"S",,,"Calf Length","Clearance Sale"
"2930","Orange Duck Printed Feeding & Maternity Cotton Loungewear","Loungewear","CL0057","599.00","","","rate","","True",,,,,"M",,,"Calf Length","Clearance Sale"
"2931","Orange Duck Printed Feeding & Maternity Cotton Loungewear","Loungewear","CL0058","599.00","","","rate","","True",,,,,"L",,,"Calf Length","Clearance Sale"
"2932","Orange Duck Printed Feeding & Maternity Cotton Loungewear","Loungewear","CL0059","599.00","","","rate","","True",,,,,"XL",,,"Calf Length","Clearance Sale"
