id,title,description,availability,condition,link,image_link,brand,color,material,pattern,size,google_product_category,fb_product_category,gender,age_group,sale price,price
A7-00K-72-XXL,Seafoam Grace Handloom Kali Kurta,Seafoam Grace Handloom Kali Kurta,in stock,new,https://www.prathiksham.in/store/item/Seafoam+Grace+Handloom+Kali+Kurta?id=1139,https://www.prathiksham.in/aalam/stock/item/1139/image/_/face-img,Prathiksham,SeaGreen,Handloom Cotton,Handloom,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1699.0 INR
A7-0KP-20-XS -1,Mughal Motif A-line Handblock Kurta Set -1,Mughal Motif A-line Handblock Kurta Set -1,out of stock,new,https://www.prathiksham.in/store/item/Mughal+Motif+A-line+Handblock+Kurta+Set+-1?id=1140,https://www.prathiksham.in/aalam/stock/item/1140/image/_/face-img,Prathiksham,SteelBlue,Pure Cotton,Handblock,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2800.0 INR
A7-0KP-20-S -1,Mughal Motif A-line Handblock Kurta Set -1,Mughal Motif A-line Handblock Kurta Set -1,out of stock,new,https://www.prathiksham.in/store/item/Mughal+Motif+A-line+Handblock+Kurta+Set+-1?id=1141,https://www.prathiksham.in/aalam/stock/item/1141/image/_/face-img,Prathiksham,SteelBlue,Pure Cotton,Handblock,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2800.0 INR
A7-0KP-20-M -1,Mughal Motif A-line Handblock Kurta Set -1,Mughal Motif A-line Handblock Kurta Set -1,out of stock,new,https://www.prathiksham.in/store/item/Mughal+Motif+A-line+Handblock+Kurta+Set+-1?id=1142,https://www.prathiksham.in/aalam/stock/item/1142/image/_/face-img,Prathiksham,SteelBlue,Pure Cotton,Handblock,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2800.0 INR
A7-0KP-20-L -1,Mughal Motif A-line Handblock Kurta Set -1,Mughal Motif A-line Handblock Kurta Set -1,out of stock,new,https://www.prathiksham.in/store/item/Mughal+Motif+A-line+Handblock+Kurta+Set+-1?id=1143,https://www.prathiksham.in/aalam/stock/item/1143/image/_/face-img,Prathiksham,SteelBlue,Pure Cotton,Handblock,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2800.0 INR
A7-0KP-20-XL -1,Mughal Motif A-line Handblock Kurta Set -1,Mughal Motif A-line Handblock Kurta Set -1,out of stock,new,https://www.prathiksham.in/store/item/Mughal+Motif+A-line+Handblock+Kurta+Set+-1?id=1144,https://www.prathiksham.in/aalam/stock/item/1144/image/_/face-img,Prathiksham,SteelBlue,Pure Cotton,Handblock,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2800.0 INR
A7-0KP-20-XXL -1,Mughal Motif A-line Handblock Kurta Set -1,Mughal Motif A-line Handblock Kurta Set -1,out of stock,new,https://www.prathiksham.in/store/item/Mughal+Motif+A-line+Handblock+Kurta+Set+-1?id=1145,https://www.prathiksham.in/aalam/stock/item/1145/image/_/face-img,Prathiksham,SteelBlue,Pure Cotton,Handblock,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2800.0 INR
A7-0CD-39-XS,Frosted Blueberry Ikat Co-Ord Set,Frosted Blueberry Ikat Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Frosted+Blueberry+Ikat+Co-Ord+Set?id=1146,https://www.prathiksham.in/aalam/stock/item/1146/image/_/face-img,Prathiksham,DodgerBlue,Cotton,Ikkat,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A7-0CD-39-S,Frosted Blueberry Ikat Co-Ord Set,Frosted Blueberry Ikat Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Frosted+Blueberry+Ikat+Co-Ord+Set?id=1147,https://www.prathiksham.in/aalam/stock/item/1147/image/_/face-img,Prathiksham,DodgerBlue,Cotton,Ikkat,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A7-0CD-39-M,Frosted Blueberry Ikat Co-Ord Set,Frosted Blueberry Ikat Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Frosted+Blueberry+Ikat+Co-Ord+Set?id=1148,https://www.prathiksham.in/aalam/stock/item/1148/image/_/face-img,Prathiksham,DodgerBlue,Cotton,Ikkat,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A7-0CD-39-L,Frosted Blueberry Ikat Co-Ord Set,Frosted Blueberry Ikat Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Frosted+Blueberry+Ikat+Co-Ord+Set?id=1149,https://www.prathiksham.in/aalam/stock/item/1149/image/_/face-img,Prathiksham,DodgerBlue,Cotton,Ikkat,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A7-0CD-39-XL,Frosted Blueberry Ikat Co-Ord Set,Frosted Blueberry Ikat Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Frosted+Blueberry+Ikat+Co-Ord+Set?id=1150,https://www.prathiksham.in/aalam/stock/item/1150/image/_/face-img,Prathiksham,DodgerBlue,Cotton,Ikkat,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A7-0CD-39-XXL,Frosted Blueberry Ikat Co-Ord Set,Frosted Blueberry Ikat Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Frosted+Blueberry+Ikat+Co-Ord+Set?id=1151,https://www.prathiksham.in/aalam/stock/item/1151/image/_/face-img,Prathiksham,DodgerBlue,Cotton,Ikkat,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A7-0CD-40-XS,Lemon Zest Ikat Co-ord Set,Lemon Zest Ikat Co-ord Set,in stock,new,https://www.prathiksham.in/store/item/Lemon+Zest+Ikat+Co-ord+Set?id=1152,https://www.prathiksham.in/aalam/stock/item/1152/image/_/face-img,Prathiksham,Orange,Cotton,Ikkat,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1500.0 INR
A7-0CD-40-S,Lemon Zest Ikat Co-ord Set,Lemon Zest Ikat Co-ord Set,in stock,new,https://www.prathiksham.in/store/item/Lemon+Zest+Ikat+Co-ord+Set?id=1153,https://www.prathiksham.in/aalam/stock/item/1153/image/_/face-img,Prathiksham,Orange,Cotton,Ikkat,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1500.0 INR
A7-0CD-40-M,Lemon Zest Ikat Co-ord Set,Lemon Zest Ikat Co-ord Set,in stock,new,https://www.prathiksham.in/store/item/Lemon+Zest+Ikat+Co-ord+Set?id=1154,https://www.prathiksham.in/aalam/stock/item/1154/image/_/face-img,Prathiksham,Orange,Cotton,Ikkat,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1500.0 INR
A7-0CD-40-L,Lemon Zest Ikat Co-ord Set,Lemon Zest Ikat Co-ord Set,in stock,new,https://www.prathiksham.in/store/item/Lemon+Zest+Ikat+Co-ord+Set?id=1155,https://www.prathiksham.in/aalam/stock/item/1155/image/_/face-img,Prathiksham,Orange,Cotton,Ikkat,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1500.0 INR
A7-0CD-40-XL,Lemon Zest Ikat Co-ord Set,Lemon Zest Ikat Co-ord Set,in stock,new,https://www.prathiksham.in/store/item/Lemon+Zest+Ikat+Co-ord+Set?id=1156,https://www.prathiksham.in/aalam/stock/item/1156/image/_/face-img,Prathiksham,Orange,Cotton,Ikkat,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1500.0 INR
A7-0CD-40-XXL,Lemon Zest Ikat Co-ord Set,Lemon Zest Ikat Co-ord Set,in stock,new,https://www.prathiksham.in/store/item/Lemon+Zest+Ikat+Co-ord+Set?id=1157,https://www.prathiksham.in/aalam/stock/item/1157/image/_/face-img,Prathiksham,Orange,Cotton,Ikkat,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1500.0 INR
A7-0CD-41-XS,Green Apple Ikat Co-ord Set,Green Apple Ikat Co-ord Set,in stock,new,https://www.prathiksham.in/store/item/Green+Apple+Ikat+Co-ord+Set?id=1158,https://www.prathiksham.in/aalam/stock/item/1158/image/_/face-img,Prathiksham,Turquoise,Cotton,Ikkat,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1650.0 INR
A7-0CD-41-S,Green Apple Ikat Co-ord Set,Green Apple Ikat Co-ord Set,in stock,new,https://www.prathiksham.in/store/item/Green+Apple+Ikat+Co-ord+Set?id=1159,https://www.prathiksham.in/aalam/stock/item/1159/image/_/face-img,Prathiksham,Turquoise,Cotton,Ikkat,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1650.0 INR
A7-0CD-41-M,Green Apple Ikat Co-ord Set,Green Apple Ikat Co-ord Set,in stock,new,https://www.prathiksham.in/store/item/Green+Apple+Ikat+Co-ord+Set?id=1160,https://www.prathiksham.in/aalam/stock/item/1160/image/_/face-img,Prathiksham,Turquoise,Cotton,Ikkat,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1650.0 INR
A7-0CD-41-L,Green Apple Ikat Co-ord Set,Green Apple Ikat Co-ord Set,in stock,new,https://www.prathiksham.in/store/item/Green+Apple+Ikat+Co-ord+Set?id=1161,https://www.prathiksham.in/aalam/stock/item/1161/image/_/face-img,Prathiksham,Turquoise,Cotton,Ikkat,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1650.0 INR
A7-0CD-41-XL,Green Apple Ikat Co-ord Set,Green Apple Ikat Co-ord Set,in stock,new,https://www.prathiksham.in/store/item/Green+Apple+Ikat+Co-ord+Set?id=1162,https://www.prathiksham.in/aalam/stock/item/1162/image/_/face-img,Prathiksham,Turquoise,Cotton,Ikkat,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1650.0 INR
A7-0CD-41-XXL,Green Apple Ikat Co-ord Set,Green Apple Ikat Co-ord Set,in stock,new,https://www.prathiksham.in/store/item/Green+Apple+Ikat+Co-ord+Set?id=1163,https://www.prathiksham.in/aalam/stock/item/1163/image/_/face-img,Prathiksham,Turquoise,Cotton,Ikkat,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1650.0 INR
A7-0CD-42-XS,Tomato Red Ikat Co-ord set,Tomato Red Ikat Co-ord set,in stock,new,https://www.prathiksham.in/store/item/Tomato+Red+Ikat+Co-ord+set?id=1164,https://www.prathiksham.in/aalam/stock/item/1164/image/_/face-img,Prathiksham,Tomato,Cotton,Ikkat,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1650.0 INR
A7-0CD-42-S,Tomato Red Ikat Co-ord set,Tomato Red Ikat Co-ord set,in stock,new,https://www.prathiksham.in/store/item/Tomato+Red+Ikat+Co-ord+set?id=1165,https://www.prathiksham.in/aalam/stock/item/1165/image/_/face-img,Prathiksham,Tomato,Cotton,Ikkat,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1650.0 INR
A7-0CD-42-M,Tomato Red Ikat Co-ord set,Tomato Red Ikat Co-ord set,in stock,new,https://www.prathiksham.in/store/item/Tomato+Red+Ikat+Co-ord+set?id=1166,https://www.prathiksham.in/aalam/stock/item/1166/image/_/face-img,Prathiksham,Tomato,Cotton,Ikkat,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1650.0 INR
A7-0CD-42-L,Tomato Red Ikat Co-ord set,Tomato Red Ikat Co-ord set,out of stock,new,https://www.prathiksham.in/store/item/Tomato+Red+Ikat+Co-ord+set?id=1167,https://www.prathiksham.in/aalam/stock/item/1167/image/_/face-img,Prathiksham,Tomato,Cotton,Ikkat,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1650.0 INR
A7-0CD-42-XL,Tomato Red Ikat Co-ord set,Tomato Red Ikat Co-ord set,out of stock,new,https://www.prathiksham.in/store/item/Tomato+Red+Ikat+Co-ord+set?id=1168,https://www.prathiksham.in/aalam/stock/item/1168/image/_/face-img,Prathiksham,Tomato,Cotton,Ikkat,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1650.0 INR
A7-0CD-42-XXL,Tomato Red Ikat Co-ord set,Tomato Red Ikat Co-ord set,in stock,new,https://www.prathiksham.in/store/item/Tomato+Red+Ikat+Co-ord+set?id=1169,https://www.prathiksham.in/aalam/stock/item/1169/image/_/face-img,Prathiksham,Tomato,Cotton,Ikkat,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1650.0 INR
A8-00K-80-XS,Pomegranate Pop Hand Embroidered Kurta,Pomegranate Pop Hand Embroidered Kurta,in stock,new,https://www.prathiksham.in/store/item/Pomegranate+Pop+Hand+Embroidered+Kurta?id=1170,https://www.prathiksham.in/aalam/stock/item/1170/image/_/face-img,Prathiksham,HotPink,Cotton,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1949.09 INR,2350.0 INR
A8-00K-80-S,Pomegranate Pop Hand Embroidered Kurta,Pomegranate Pop Hand Embroidered Kurta,in stock,new,https://www.prathiksham.in/store/item/Pomegranate+Pop+Hand+Embroidered+Kurta?id=1171,https://www.prathiksham.in/aalam/stock/item/1171/image/_/face-img,Prathiksham,HotPink,Cotton,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1949.09 INR,2350.0 INR
A8-00K-80-M,Pomegranate Pop Hand Embroidered Kurta,Pomegranate Pop Hand Embroidered Kurta,in stock,new,https://www.prathiksham.in/store/item/Pomegranate+Pop+Hand+Embroidered+Kurta?id=1172,https://www.prathiksham.in/aalam/stock/item/1172/image/_/face-img,Prathiksham,HotPink,Cotton,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1949.09 INR,2350.0 INR
A8-00K-80-L,Pomegranate Pop Hand Embroidered Kurta,Pomegranate Pop Hand Embroidered Kurta,in stock,new,https://www.prathiksham.in/store/item/Pomegranate+Pop+Hand+Embroidered+Kurta?id=1173,https://www.prathiksham.in/aalam/stock/item/1173/image/_/face-img,Prathiksham,HotPink,Cotton,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1949.09 INR,2350.0 INR
A8-00K-80-XL,Pomegranate Pop Hand Embroidered Kurta,Pomegranate Pop Hand Embroidered Kurta,in stock,new,https://www.prathiksham.in/store/item/Pomegranate+Pop+Hand+Embroidered+Kurta?id=1174,https://www.prathiksham.in/aalam/stock/item/1174/image/_/face-img,Prathiksham,HotPink,Cotton,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1949.09 INR,2350.0 INR
A8-00K-80-XXL,Pomegranate Pop Hand Embroidered Kurta,Pomegranate Pop Hand Embroidered Kurta,in stock,new,https://www.prathiksham.in/store/item/Pomegranate+Pop+Hand+Embroidered+Kurta?id=1175,https://www.prathiksham.in/aalam/stock/item/1175/image/_/face-img,Prathiksham,HotPink,Cotton,Solid,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1949.09 INR,2350.0 INR
A8-00K-79-XS,Almond Hand Embroidered Kurta,Almond Hand Embroidered Kurta,in stock,new,https://www.prathiksham.in/store/item/Almond+Hand+Embroidered+Kurta?id=1176,https://www.prathiksham.in/aalam/stock/item/1176/image/_/face-img,Prathiksham,GhostWhite,Cotton,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1949.09 INR,2350.0 INR
A8-00K-79-S,Almond Hand Embroidered Kurta,Almond Hand Embroidered Kurta,in stock,new,https://www.prathiksham.in/store/item/Almond+Hand+Embroidered+Kurta?id=1177,https://www.prathiksham.in/aalam/stock/item/1177/image/_/face-img,Prathiksham,GhostWhite,Cotton,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1949.09 INR,2350.0 INR
A8-00K-79-M,Almond Hand Embroidered Kurta,Almond Hand Embroidered Kurta,in stock,new,https://www.prathiksham.in/store/item/Almond+Hand+Embroidered+Kurta?id=1178,https://www.prathiksham.in/aalam/stock/item/1178/image/_/face-img,Prathiksham,GhostWhite,Cotton,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1949.09 INR,2350.0 INR
A8-00K-79-L,Almond Hand Embroidered Kurta,Almond Hand Embroidered Kurta,in stock,new,https://www.prathiksham.in/store/item/Almond+Hand+Embroidered+Kurta?id=1179,https://www.prathiksham.in/aalam/stock/item/1179/image/_/face-img,Prathiksham,GhostWhite,Cotton,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1949.09 INR,2350.0 INR
A8-00K-79-XL,Almond Hand Embroidered Kurta,Almond Hand Embroidered Kurta,in stock,new,https://www.prathiksham.in/store/item/Almond+Hand+Embroidered+Kurta?id=1180,https://www.prathiksham.in/aalam/stock/item/1180/image/_/face-img,Prathiksham,GhostWhite,Cotton,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1949.09 INR,2350.0 INR
A8-00K-79-XXL,Almond Hand Embroidered Kurta,Almond Hand Embroidered Kurta,in stock,new,https://www.prathiksham.in/store/item/Almond+Hand+Embroidered+Kurta?id=1181,https://www.prathiksham.in/aalam/stock/item/1181/image/_/face-img,Prathiksham,GhostWhite,Cotton,Solid,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1949.09 INR,2350.0 INR
A8-00K-78-XS,Purple Yam Handloom Kurta,Purple Yam Handloom Kurta,out of stock,new,https://www.prathiksham.in/store/item/Purple+Yam+Handloom+Kurta?id=1182,https://www.prathiksham.in/aalam/stock/item/1182/image/_/face-img,Prathiksham,RebeccaPurple,Handloom Cotton,Handloom,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A8-00K-78-S,Purple Yam Handloom Kurta,Purple Yam Handloom Kurta,out of stock,new,https://www.prathiksham.in/store/item/Purple+Yam+Handloom+Kurta?id=1183,https://www.prathiksham.in/aalam/stock/item/1183/image/_/face-img,Prathiksham,RebeccaPurple,Handloom Cotton,Handloom,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A8-00K-78-M,Purple Yam Handloom Kurta,Purple Yam Handloom Kurta,out of stock,new,https://www.prathiksham.in/store/item/Purple+Yam+Handloom+Kurta?id=1184,https://www.prathiksham.in/aalam/stock/item/1184/image/_/face-img,Prathiksham,RebeccaPurple,Handloom Cotton,Handloom,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A8-00K-78-L,Purple Yam Handloom Kurta,Purple Yam Handloom Kurta,out of stock,new,https://www.prathiksham.in/store/item/Purple+Yam+Handloom+Kurta?id=1185,https://www.prathiksham.in/aalam/stock/item/1185/image/_/face-img,Prathiksham,RebeccaPurple,Handloom Cotton,Handloom,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A8-00K-78-XL,Purple Yam Handloom Kurta,Purple Yam Handloom Kurta,out of stock,new,https://www.prathiksham.in/store/item/Purple+Yam+Handloom+Kurta?id=1186,https://www.prathiksham.in/aalam/stock/item/1186/image/_/face-img,Prathiksham,RebeccaPurple,Handloom Cotton,Handloom,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A8-00K-78-XXL,Purple Yam Handloom Kurta,Purple Yam Handloom Kurta,out of stock,new,https://www.prathiksham.in/store/item/Purple+Yam+Handloom+Kurta?id=1187,https://www.prathiksham.in/aalam/stock/item/1187/image/_/face-img,Prathiksham,RebeccaPurple,Handloom Cotton,Handloom,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A8-00K-77-XS,Peach Petal Handloom Kurta,Peach Petal Handloom Kurta,in stock,new,https://www.prathiksham.in/store/item/Peach+Petal+Handloom+Kurta?id=1188,https://www.prathiksham.in/aalam/stock/item/1188/image/_/face-img,Prathiksham,MistyRose,Handloom Cotton,Handloom,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A8-00K-77-S,Peach Petal Handloom Kurta,Peach Petal Handloom Kurta,in stock,new,https://www.prathiksham.in/store/item/Peach+Petal+Handloom+Kurta?id=1189,https://www.prathiksham.in/aalam/stock/item/1189/image/_/face-img,Prathiksham,MistyRose,Handloom Cotton,Handloom,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A8-00K-77-M,Peach Petal Handloom Kurta,Peach Petal Handloom Kurta,in stock,new,https://www.prathiksham.in/store/item/Peach+Petal+Handloom+Kurta?id=1190,https://www.prathiksham.in/aalam/stock/item/1190/image/_/face-img,Prathiksham,MistyRose,Handloom Cotton,Handloom,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A8-00K-77-L,Peach Petal Handloom Kurta,Peach Petal Handloom Kurta,in stock,new,https://www.prathiksham.in/store/item/Peach+Petal+Handloom+Kurta?id=1191,https://www.prathiksham.in/aalam/stock/item/1191/image/_/face-img,Prathiksham,MistyRose,Handloom Cotton,Handloom,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A8-00K-77-XL,Peach Petal Handloom Kurta,Peach Petal Handloom Kurta,in stock,new,https://www.prathiksham.in/store/item/Peach+Petal+Handloom+Kurta?id=1192,https://www.prathiksham.in/aalam/stock/item/1192/image/_/face-img,Prathiksham,MistyRose,Handloom Cotton,Handloom,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A8-00K-77-XXL,Peach Petal Handloom Kurta,Peach Petal Handloom Kurta,in stock,new,https://www.prathiksham.in/store/item/Peach+Petal+Handloom+Kurta?id=1193,https://www.prathiksham.in/aalam/stock/item/1193/image/_/face-img,Prathiksham,MistyRose,Handloom Cotton,Handloom,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1600.0 INR
A8-00K-76-XS,Aqua Berry Ikat A-Line Kurta,Aqua Berry Ikat A-Line Kurta,in stock,new,https://www.prathiksham.in/store/item/Aqua+Berry+Ikat+A-Line+Kurta?id=1194,https://www.prathiksham.in/aalam/stock/item/1194/image/_/face-img,Prathiksham,SkyBlue,Pure Cotton,Ikkat,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1299.06 INR,1400.0 INR
A8-00K-76-S,Aqua Berry Ikat A-Line Kurta,Aqua Berry Ikat A-Line Kurta,in stock,new,https://www.prathiksham.in/store/item/Aqua+Berry+Ikat+A-Line+Kurta?id=1195,https://www.prathiksham.in/aalam/stock/item/1195/image/_/face-img,Prathiksham,SkyBlue,Pure Cotton,Ikkat,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1299.06 INR,1400.0 INR
A8-00K-76-M,Aqua Berry Ikat A-Line Kurta,Aqua Berry Ikat A-Line Kurta,in stock,new,https://www.prathiksham.in/store/item/Aqua+Berry+Ikat+A-Line+Kurta?id=1196,https://www.prathiksham.in/aalam/stock/item/1196/image/_/face-img,Prathiksham,SkyBlue,Pure Cotton,Ikkat,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1299.06 INR,1400.0 INR
A8-00K-76-L,Aqua Berry Ikat A-Line Kurta,Aqua Berry Ikat A-Line Kurta,in stock,new,https://www.prathiksham.in/store/item/Aqua+Berry+Ikat+A-Line+Kurta?id=1197,https://www.prathiksham.in/aalam/stock/item/1197/image/_/face-img,Prathiksham,SkyBlue,Pure Cotton,Ikkat,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1299.06 INR,1400.0 INR
A8-00K-76-XL,Aqua Berry Ikat A-Line Kurta,Aqua Berry Ikat A-Line Kurta,in stock,new,https://www.prathiksham.in/store/item/Aqua+Berry+Ikat+A-Line+Kurta?id=1198,https://www.prathiksham.in/aalam/stock/item/1198/image/_/face-img,Prathiksham,SkyBlue,Pure Cotton,Ikkat,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1299.06 INR,1400.0 INR
A8-00K-76-XXL,Aqua Berry Ikat A-Line Kurta,Aqua Berry Ikat A-Line Kurta,in stock,new,https://www.prathiksham.in/store/item/Aqua+Berry+Ikat+A-Line+Kurta?id=1199,https://www.prathiksham.in/aalam/stock/item/1199/image/_/face-img,Prathiksham,SkyBlue,Pure Cotton,Ikkat,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1299.06 INR,1400.0 INR
A8-00K-75-XS -1,Black Sesame Ikat Handwoven A-Line Kurta -1,Black Sesame Ikat Handwoven A-Line Kurta -1,out of stock,new,https://www.prathiksham.in/store/item/Black+Sesame+Ikat+Handwoven+A-Line+Kurta+-1?id=1200,https://www.prathiksham.in/aalam/stock/item/1200/image/_/face-img,Prathiksham,Black,Handwoven Cotton,Ikkat,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1900.0 INR
A8-00K-75-S -1,Black Sesame Ikat Handwoven A-Line Kurta -1,Black Sesame Ikat Handwoven A-Line Kurta -1,out of stock,new,https://www.prathiksham.in/store/item/Black+Sesame+Ikat+Handwoven+A-Line+Kurta+-1?id=1201,https://www.prathiksham.in/aalam/stock/item/1201/image/_/face-img,Prathiksham,Black,Handwoven Cotton,Ikkat,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1900.0 INR
A8-00K-75-M -1,Black Sesame Ikat Handwoven A-Line Kurta -1,Black Sesame Ikat Handwoven A-Line Kurta -1,out of stock,new,https://www.prathiksham.in/store/item/Black+Sesame+Ikat+Handwoven+A-Line+Kurta+-1?id=1202,https://www.prathiksham.in/aalam/stock/item/1202/image/_/face-img,Prathiksham,Black,Handwoven Cotton,Ikkat,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1900.0 INR
A8-00K-75-L -1,Black Sesame Ikat Handwoven A-Line Kurta -1,Black Sesame Ikat Handwoven A-Line Kurta -1,out of stock,new,https://www.prathiksham.in/store/item/Black+Sesame+Ikat+Handwoven+A-Line+Kurta+-1?id=1203,https://www.prathiksham.in/aalam/stock/item/1203/image/_/face-img,Prathiksham,Black,Handwoven Cotton,Ikkat,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1900.0 INR
A8-00K-75-XL -1,Black Sesame Ikat Handwoven A-Line Kurta -1,Black Sesame Ikat Handwoven A-Line Kurta -1,out of stock,new,https://www.prathiksham.in/store/item/Black+Sesame+Ikat+Handwoven+A-Line+Kurta+-1?id=1204,https://www.prathiksham.in/aalam/stock/item/1204/image/_/face-img,Prathiksham,Black,Handwoven Cotton,Ikkat,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1900.0 INR
A8-00K-75-XXL -1,Black Sesame Ikat Handwoven A-Line Kurta -1,Black Sesame Ikat Handwoven A-Line Kurta -1,out of stock,new,https://www.prathiksham.in/store/item/Black+Sesame+Ikat+Handwoven+A-Line+Kurta+-1?id=1205,https://www.prathiksham.in/aalam/stock/item/1205/image/_/face-img,Prathiksham,Black,Handwoven Cotton,Ikkat,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1900.0 INR
